CODE,YEAR,GVA,ENERGY,ITL1
S12000050,2016,8406,243.6133749,TLM
E06000001,2015,1440,104.4915668,TLC
E06000002,2015,3016,81.75088482,TLC
E06000003,2015,2237,1062.817147,TLC
E06000004,2015,5893,265.2525315,TLC
E06000005,2015,2632,100.6540484,TLC
E06000047,2015,9289,401.0152454,TLC
E06000057,2015,5792,354.5210077,TLC
E08000021,2015,9303,220.6129444,TLC
E08000022,2015,4057,130.0202831,TLC
E08000023,2015,2212,65.54829578,TLC
E08000024,2015,7687,212.1129367,TLC
E08000037,2015,4674,173.2122582,TLC
E06000006,2015,4296,150.1952481,TLD
E06000007,2015,7645,247.2385357,TLD
E06000008,2015,3399,103.9932345,TLD
E06000009,2015,2813,72.0862927,TLD
E06000049,2015,15243,420.7178931,TLD
E06000050,2015,11613,1153.900917,TLD
E06000063,2015,7508,589.9070149,TLD
E06000064,2015,6176,397.6748551,TLD
E07000117,2015,2133,60.94066215,TLD
E07000118,2015,2140,91.99272891,TLD
E07000119,2015,2791,58.62417372,TLD
E07000120,2015,1534,55.78583932,TLD
E07000121,2015,3073,122.1652592,TLD
E07000122,2015,1564,61.74304228,TLD
E07000123,2015,4843,110.6247731,TLD
E07000124,2015,2046,130.9040495,TLD
E07000125,2015,1206,60.1733405,TLD
E07000126,2015,3882,94.68377285,TLD
E07000127,2015,2585,107.9437389,TLD
E07000128,2015,1934,99.17994898,TLD
E08000001,2015,6087,171.6759826,TLD
E08000002,2015,3687,122.4860322,TLD
E08000003,2015,22357,412.2574303,TLD
E08000004,2015,4244,111.2926959,TLD
E08000005,2015,3858,158.5161319,TLD
E08000006,2015,7759,189.4663578,TLD
E08000007,2015,6772,157.0217459,TLD
E08000008,2015,3721,128.0983549,TLD
E08000009,2015,9338,277.6586389,TLD
E08000010,2015,5637,201.8453297,TLD
E08000011,2015,3961,153.0984618,TLD
E08000012,2015,14417,314.7065919,TLD
E08000013,2015,3206,199.0996451,TLD
E08000014,2015,4676,200.4186345,TLD
E08000015,2015,5752,173.1786572,TLD
E06000010,2015,6411,214.5709077,TLE
E06000011,2015,7322,411.4594456,TLE
E06000012,2015,3641,261.6057638,TLE
E06000013,2015,4736,1889.887661,TLE
E06000014,2015,6708,135.7775216,TLE
E06000065,2015,15473,810.0693509,TLE
E08000016,2015,4087,219.387854,TLE
E08000017,2015,4756,324.6776854,TLE
E08000018,2015,3970,259.8768654,TLE
E08000019,2015,13763,396.0367244,TLE
E08000032,2015,10229,354.4178746,TLE
E08000033,2015,5541,168.3667818,TLE
E08000034,2015,7639,332.5113263,TLE
E08000035,2015,27495,625.1617312,TLE
E08000036,2015,7948,349.0888734,TLE
E06000015,2015,7723,188.5273222,TLF
E06000016,2015,9339,247.7945545,TLF
E06000017,2015,943,147.7085894,TLF
E06000018,2015,11108,198.9659232,TLF
E06000061,2015,7605,364.7727543,TLF
E06000062,2015,12797,412.7961212,TLF
E07000032,2015,2905,115.9728721,TLF
E07000033,2015,2069,156.0550457,TLF
E07000034,2015,2767,67.16672471,TLF
E07000035,2015,1638,102.5439717,TLF
E07000036,2015,1786,78.14959424,TLF
E07000037,2015,1677,315.5015409,TLF
E07000038,2015,1644,82.20961554,TLF
E07000039,2015,2908,120.4631527,TLF
E07000129,2015,4250,91.19394114,TLF
E07000130,2015,3857,147.9770504,TLF
E07000131,2015,2317,100.3934571,TLF
E07000132,2015,2556,103.0769643,TLF
E07000133,2015,1229,60.24294911,TLF
E07000134,2015,3561,206.795752,TLF
E07000135,2015,881,23.35362756,TLF
E07000136,2015,1549,56.06254056,TLF
E07000137,2015,2571,130.3131716,TLF
E07000138,2015,2915,63.62232715,TLF
E07000139,2015,2632,102.3000085,TLF
E07000140,2015,2071,95.23930121,TLF
E07000141,2015,3115,153.5543863,TLF
E07000142,2015,1619,87.18986032,TLF
E07000170,2015,3145,105.0612217,TLF
E07000171,2015,2429,148.7936586,TLF
E07000172,2015,2340,101.6268687,TLF
E07000173,2015,1664,56.47930121,TLF
E07000174,2015,1750,51.25395338,TLF
E07000175,2015,2386,188.0780779,TLF
E07000176,2015,2762,113.0048939,TLF
E06000019,2015,4176,193.4964204,TLG
E06000020,2015,4448,158.357351,TLG
E06000021,2015,5528,327.2366307,TLG
E06000051,2015,6817,286.4047353,TLG
E07000192,2015,2291,57.05490333,TLG
E07000193,2015,4273,145.6657115,TLG
E07000194,2015,2704,91.24660374,TLG
E07000195,2015,2443,135.6421215,TLG
E07000196,2015,1790,134.1284295,TLG
E07000197,2015,3494,162.2161529,TLG
E07000198,2015,1633,170.2847398,TLG
E07000199,2015,1597,46.43907806,TLG
E07000218,2015,2983,183.7736801,TLG
E07000219,2015,2271,68.67640594,TLG
E07000220,2015,3027,276.589566,TLG
E07000221,2015,4994,137.9266929,TLG
E07000222,2015,6559,130.8208266,TLG
E07000234,2015,2761,92.33651586,TLG
E07000235,2015,1707,70.73499127,TLG
E07000236,2015,2252,48.32245664,TLG
E07000237,2015,3494,57.0918534,TLG
E07000238,2015,2957,167.5623711,TLG
E07000239,2015,1558,53.9516508,TLG
E08000025,2015,29633,729.9377616,TLG
E08000026,2015,10993,235.8959165,TLG
E08000027,2015,5726,166.4522518,TLG
E08000028,2015,6808,272.8035513,TLG
E08000029,2015,8883,218.2539087,TLG
E08000030,2015,5370,178.2538405,TLG
E08000031,2015,5175,159.2483061,TLG
E06000031,2015,6148,153.9876876,TLH
E06000032,2015,5321,103.2002011,TLH
E06000033,2015,3332,65.160955,TLH
E06000034,2015,4373,198.8189093,TLH
E06000055,2015,4253,163.7200144,TLH
E06000056,2015,6155,221.2299155,TLH
E07000008,2015,6652,118.4144263,TLH
E07000009,2015,2022,80.82734485,TLH
E07000010,2015,1987,125.3582351,TLH
E07000011,2015,4643,198.9660667,TLH
E07000012,2015,5493,196.6527644,TLH
E07000066,2015,6036,107.1545746,TLH
E07000067,2015,3440,104.8717315,TLH
E07000068,2015,3429,65.67238469,TLH
E07000069,2015,1109,26.22858985,TLH
E07000070,2015,5230,118.1853283,TLH
E07000071,2015,4706,105.6128657,TLH
E07000072,2015,3922,138.6121804,TLH
E07000073,2015,2488,83.57336555,TLH
E07000074,2015,1155,41.34867177,TLH
E07000075,2015,1312,31.03831328,TLH
E07000076,2015,1983,87.63906759,TLH
E07000077,2015,2165,120.0374792,TLH
E07000095,2015,2924,53.04416109,TLH
E07000096,2015,4425,86.12564577,TLH
E07000098,2015,4042,100.9455091,TLH
E07000099,2015,3769,94.96843675,TLH
E07000102,2015,4477,79.54535933,TLH
E07000103,2015,5183,57.99962472,TLH
E07000143,2015,2686,119.9617825,TLH
E07000144,2015,3231,109.7578279,TLH
E07000145,2015,2276,46.13384055,TLH
E07000146,2015,3387,254.9106055,TLH
E07000147,2015,1749,79.59251139,TLH
E07000148,2015,4361,98.26613351,TLH
E07000149,2015,3122,112.855147,TLH
E07000200,2015,1907,80.59913561,TLH
E07000202,2015,4537,63.44686638,TLH
E07000203,2015,2252,109.5703106,TLH
E07000240,2015,4520,124.6025354,TLH
E07000241,2015,3990,95.28680139,TLH
E07000242,2015,3958,94.5077816,TLH
E07000243,2015,2899,74.67734092,TLH
E07000244,2015,4849,177.0519255,TLH
E07000245,2015,5878,334.7812802,TLH
E09000001,2015,73307,283.111128,TLI
E09000007,2015,34301,302.2577413,TLI
E09000012,2015,7157,109.3623388,TLI
E09000013,2015,10865,143.9005672,TLI
E09000014,2015,4490,97.37988679,TLI
E09000019,2015,20075,163.2884795,TLI
E09000020,2015,11587,209.919323,TLI
E09000022,2015,14556,166.8101412,TLI
E09000023,2015,4403,87.2260681,TLI
E09000025,2015,6608,239.6381339,TLI
E09000028,2015,19829,245.9402378,TLI
E09000030,2015,40695,349.0992551,TLI
E09000032,2015,8791,126.5346561,TLI
E09000033,2015,70218,602.5154442,TLI
E09000002,2015,4268,90.26831193,TLI
E09000003,2015,9280,158.3925982,TLI
E09000004,2015,6715,130.3566077,TLI
E09000005,2015,9534,134.340403,TLI
E09000006,2015,8570,106.5216481,TLI
E09000008,2015,9596,127.7336384,TLI
E09000009,2015,10521,197.7476024,TLI
E09000010,2015,8055,164.6682002,TLI
E09000011,2015,5668,130.2851749,TLI
E09000015,2015,5675,67.20521736,TLI
E09000016,2015,6024,120.1325239,TLI
E09000017,2015,14588,265.1615459,TLI
E09000018,2015,15579,170.2554873,TLI
E09000021,2015,5261,74.17285756,TLI
E09000024,2015,6436,85.95861776,TLI
E09000026,2015,5334,83.80756503,TLI
E09000027,2015,7476,74.29664771,TLI
E09000029,2015,4697,70.48270816,TLI
E09000031,2015,4569,93.70791324,TLI
E06000035,2015,5851,113.920749,TLJ
E06000036,2015,5902,66.20813438,TLJ
E06000037,2015,6061,207.2458984,TLJ
E06000038,2015,7447,95.39053612,TLJ
E06000039,2015,8050,144.7097451,TLJ
E06000040,2015,7568,114.9569599,TLJ
E06000041,2015,6415,96.69837347,TLJ
E06000042,2015,15313,234.390811,TLJ
E06000043,2015,8542,119.6701196,TLJ
E06000044,2015,6265,132.9730116,TLJ
E06000045,2015,9340,146.2084544,TLJ
E06000046,2015,2888,86.38469925,TLJ
E06000060,2015,16801,363.6534238,TLJ
E07000061,2015,1955,44.51213901,TLJ
E07000062,2015,1620,32.41700859,TLJ
E07000063,2015,1960,46.96752145,TLJ
E07000064,2015,1494,70.47886473,TLJ
E07000065,2015,2801,78.76670624,TLJ
E07000084,2015,2941,160.6399147,TLJ
E07000085,2015,2894,73.36638189,TLJ
E07000086,2015,4516,81.96683103,TLJ
E07000087,2015,3178,63.43173668,TLJ
E07000088,2015,1170,32.57630378,TLJ
E07000089,2015,4102,58.10560265,TLJ
E07000090,2015,3308,53.40025432,TLJ
E07000091,2015,4734,1198.923002,TLJ
E07000092,2015,3862,62.97130515,TLJ
E07000093,2015,3689,114.8111514,TLJ
E07000094,2015,5451,124.4415791,TLJ
E07000105,2015,3433,99.53067427,TLJ
E07000106,2015,3557,92.02218145,TLJ
E07000107,2015,4311,101.8015834,TLJ
E07000108,2015,2917,92.04729551,TLJ
E07000109,2015,1758,83.29629776,TLJ
E07000110,2015,4426,121.8719665,TLJ
E07000111,2015,3810,112.8379283,TLJ
E07000112,2015,2337,65.96164622,TLJ
E07000113,2015,2940,225.9794705,TLJ
E07000114,2015,2184,72.60820038,TLJ
E07000115,2015,4404,117.9863468,TLJ
E07000116,2015,3849,66.45900145,TLJ
E07000177,2015,5072,220.9323627,TLJ
E07000178,2015,7069,154.6390456,TLJ
E07000179,2015,4863,126.9217255,TLJ
E07000180,2015,4928,131.2366373,TLJ
E07000181,2015,3045,82.90743893,TLJ
E07000207,2015,6762,82.94037512,TLJ
E07000208,2015,2043,24.92632894,TLJ
E07000209,2015,5881,114.9772805,TLJ
E07000210,2015,4668,84.71457025,TLJ
E07000211,2015,8598,96.90862418,TLJ
E07000212,2015,6200,93.35700879,TLJ
E07000213,2015,3451,55.50538447,TLJ
E07000214,2015,3992,71.01423043,TLJ
E07000215,2015,2118,74.93407396,TLJ
E07000216,2015,3925,66.30998874,TLJ
E07000217,2015,3742,69.83005241,TLJ
E07000223,2015,1153,33.21901681,TLJ
E07000224,2015,2487,69.45913155,TLJ
E07000225,2015,3692,107.6533308,TLJ
E07000226,2015,4406,103.5630929,TLJ
E07000227,2015,3349,90.75669427,TLJ
E07000228,2015,3723,88.00979839,TLJ
E07000229,2015,3457,43.66316548,TLJ
E06000022,2015,4666,94.1515234,TLK
E06000023,2015,16342,306.9529949,TLK
E06000024,2015,4365,166.955347,TLK
E06000025,2015,12162,255.944016,TLK
E06000026,2015,6164,139.402848,TLK
E06000027,2015,2338,51.02448762,TLK
E06000030,2015,10936,175.7408088,TLK
E06000052,2015,11372,399.6988037,TLK
E06000053,2015,79,1.682048892,TLK
E06000054,2015,12962,420.3933734,TLK
E06000058,2015,11053,193.9400706,TLK
E06000059,2015,8784,252.3409034,TLK
E06000066,2015,12663,488.2146894,TLK
E07000040,2015,2935,81.72006058,TLK
E07000041,2015,5441,120.1601316,TLK
E07000042,2015,1405,84.18507001,TLK
E07000043,2015,2512,85.91380996,TLK
E07000044,2015,2069,79.02362409,TLK
E07000045,2015,2536,106.2610389,TLK
E07000046,2015,1069,40.92385632,TLK
E07000047,2015,855,55.0345265,TLK
E07000078,2015,3647,70.23459465,TLK
E07000079,2015,3374,91.04501465,TLK
E07000080,2015,2093,72.84621676,TLK
E07000081,2015,3680,75.17805,TLK
E07000082,2015,2632,112.7954787,TLK
E07000083,2015,3308,117.562976,TLK
W06000001,2015,1147,48.9465709,TLL
W06000002,2015,2644,93.17679891,TLL
W06000003,2015,1920,64.97818918,TLL
W06000004,2015,1985,64.9006468,TLL
W06000005,2015,4391,332.4489264,TLL
W06000006,2015,3456,277.1765327,TLL
W06000008,2015,1481,61.9029487,TLL
W06000009,2015,2904,1055.055135,TLL
W06000010,2015,3553,166.0758443,TLL
W06000011,2015,5519,156.4127023,TLL
W06000012,2015,2709,654.8227522,TLL
W06000013,2015,3331,131.1174625,TLL
W06000014,2015,2299,118.3241831,TLL
W06000015,2015,12019,285.3467734,TLL
W06000016,2015,4693,140.2090288,TLL
W06000018,2015,2965,103.5005977,TLL
W06000019,2015,934,37.2904615,TLL
W06000020,2015,1692,73.5739168,TLL
W06000021,2015,2225,115.0672656,TLL
W06000022,2015,3875,196.7972102,TLL
W06000023,2015,2578,125.6040813,TLL
W06000024,2015,922,39.68340825,TLL
S12000005,2015,1057,93.26629926,TLM
S12000006,2015,3827,235.6686145,TLM
S12000008,2015,2169,106.698019,TLM
S12000010,2015,1789,124.5916414,TLM
S12000011,2015,1191,34.27372916,TLM
S12000013,2015,540,17.29370639,TLM
S12000014,2015,4358,1263.074488,TLM
S12000017,2015,6627,290.817905,TLM
S12000018,2015,1459,53.02301346,TLM
S12000019,2015,1674,53.10782502,TLM
S12000020,2015,2313,191.6541666,TLM
S12000021,2015,2448,319.2889362,TLM
S12000023,2015,667,17.69095171,TLM
S12000026,2015,2599,127.0939987,TLM
S12000027,2015,832,22.58416554,TLM
S12000028,2015,2684,122.6769031,TLM
S12000029,2015,7520,235.7206537,TLM
S12000030,2015,2772,179.0231271,TLM
S12000033,2015,13260,209.8335892,TLM
S12000034,2015,8319,236.3772074,TLM
S12000035,2015,2184,71.31847586,TLM
S12000036,2015,25051,412.7708188,TLM
S12000038,2015,4657,138.4782967,TLM
S12000039,2015,1855,54.62948036,TLM
S12000040,2015,4648,167.8232687,TLM
S12000041,2015,2101,118.8052844,TLM
S12000042,2015,3915,124.2476015,TLM
S12000045,2015,1505,43.09386919,TLM
S12000047,2015,7676,685.2303144,TLM
S12000048,2015,4767,170.0274666,TLM
S12000049,2015,22507,503.5709349,TLM
S12000050,2015,8258,264.4046057,TLM
N09000001,2015,3315,107.1045058,TLN
N09000011,2015,2107,69.43292236,TLN
N09000002,2015,3940,176.4675719,TLN
N09000003,2015,13676,243.4564737,TLN
N09000004,2015,2338,90.78546299,TLN
N09000005,2015,2777,140.2681551,TLN
N09000006,2015,2180,173.0280171,TLN
N09000007,2015,3264,117.2362818,TLN
N09000008,2015,4120,149.3927725,TLN
N09000009,2015,3388,173.1852454,TLN
N09000010,2015,3165,103.170771,TLN
N09000001,2016,3405,107.3006086,TLN
N09000011,2016,2281,67.39128777,TLN
N09000002,2016,4194,170.9240963,TLN
N09000003,2016,14492,238.8265865,TLN
N09000004,2016,2477,91.48772595,TLN
N09000005,2016,2917,140.3661002,TLN
N09000006,2016,2322,172.9663235,TLN
N09000007,2016,3381,114.5075607,TLN
N09000008,2016,3791,137.6408303,TLN
N09000009,2016,3525,169.3692281,TLN
N09000010,2016,3288,104.8873754,TLN
N09000001,2017,3585,107.7436962,TLN
N09000011,2017,2382,67.29673717,TLN
N09000002,2017,4271,179.9278681,TLN
N09000003,2017,15210,249.3722479,TLN
N09000004,2017,2564,91.80496668,TLN
N09000005,2017,3077,141.5751321,TLN
N09000006,2017,2439,174.2027615,TLN
N09000007,2017,3443,123.6049566,TLN
N09000008,2017,3224,110.8755086,TLN
N09000009,2017,3597,167.8628511,TLN
N09000010,2017,3363,111.5386486,TLN
N09000001,2018,3612,108.844952,TLN
N09000011,2018,2414,64.83814532,TLN
N09000002,2018,4446,181.311111,TLN
N09000003,2018,15398,246.1384807,TLN
N09000004,2018,2483,91.33760919,TLN
N09000005,2018,3108,149.4988454,TLN
N09000006,2018,2515,176.0960747,TLN
N09000007,2018,3591,121.2990669,TLN
N09000008,2018,2687,94.21464982,TLN
N09000009,2018,3832,172.0543303,TLN
N09000010,2018,3421,114.9195915,TLN
N09000001,2019,3748,105.5764009,TLN
N09000011,2019,2454,64.16196596,TLN
N09000002,2019,4612,178.7484813,TLN
N09000003,2019,15660,243.3705874,TLN
N09000004,2019,2522,90.17473702,TLN
N09000005,2019,3298,151.0276453,TLN
N09000006,2019,2596,154.5153348,TLN
N09000007,2019,3751,121.9669747,TLN
N09000008,2019,2767,93.08317105,TLN
N09000009,2019,4051,161.432105,TLN
N09000010,2019,3596,104.4480557,TLN
N09000001,2020,3390,104.0192858,TLN
N09000011,2020,2243,60.56668022,TLN
N09000002,2020,4066,173.5032835,TLN
N09000003,2020,13782,230.9535031,TLN
N09000004,2020,2199,87.20907278,TLN
N09000005,2020,3048,147.0566732,TLN
N09000006,2020,2383,133.7912312,TLN
N09000007,2020,3230,114.565805,TLN
N09000008,2020,2588,89.59723773,TLN
N09000009,2020,3627,147.000965,TLN
N09000010,2020,3247,99.60153006,TLN
N09000001,2021,3686,112.3606931,TLN
N09000011,2021,2398,59.83921514,TLN
N09000002,2021,4584,184.0066797,TLN
N09000003,2021,15971,227.9827373,TLN
N09000004,2021,2478,95.98376611,TLN
N09000005,2021,3352,153.7872503,TLN
N09000006,2021,2615,100.9215033,TLN
N09000007,2021,3691,119.0916638,TLN
N09000008,2021,2846,92.04519893,TLN
N09000009,2021,4090,160.1202799,TLN
N09000010,2021,3547,105.6713713,TLN
N09000001,2022,3767,108.5635395,TLN
N09000011,2022,2438,57.35868421,TLN
N09000002,2022,4690,181.8020129,TLN
N09000003,2022,16518,214.2421765,TLN
N09000004,2022,2567,90.33892434,TLN
N09000005,2022,3483,150.7751079,TLN
N09000006,2022,2652,103.3574678,TLN
N09000007,2022,3847,113.9906765,TLN
N09000008,2022,2826,89.82757449,TLN
N09000009,2022,4259,165.6516387,TLN
N09000010,2022,3654,103.0068966,TLN
N09000001,2023,3927,108.8324442,TLN
N09000011,2023,2426,56.9379461,TLN
N09000002,2023,4866,181.3384063,TLN
N09000003,2023,16937,216.3589002,TLN
N09000004,2023,2559,92.28494158,TLN
N09000005,2023,3379,151.7997176,TLN
N09000006,2023,2685,95.84341706,TLN
N09000007,2023,3924,116.8940316,TLN
N09000008,2023,2865,90.45767306,TLN
N09000009,2023,4240,158.2006385,TLN
N09000010,2023,3673,102.8821379,TLN
